t-2,t-1,t-0,t+1 (prediction)
61400.0,61500.0,60100.0,59200.0
61500.0,60100.0,59200.0,59550.0
60100.0,59200.0,59550.0,59000.0
59200.0,59550.0,59000.0,59500.0
59550.0,59000.0,59500.0,59400.0
59000.0,59500.0,59400.0,59100.0
59500.0,59400.0,59100.0,59500.0
59400.0,59100.0,59500.0,58350.0
59100.0,59500.0,58350.0,58350.0
59500.0,58350.0,58350.0,57800.0
58350.0,58350.0,57800.0,57500.0
58350.0,57800.0,57500.0,57900.0
57800.0,57500.0,57900.0,56650.0
57500.0,57900.0,56650.0,58150.0
57900.0,56650.0,58150.0,58400.0
56650.0,58150.0,58400.0,56350.0
58150.0,58400.0,56350.0,52200.0
58400.0,56350.0,52200.0,50850.0
56350.0,52200.0,50850.0,51000.0
52200.0,50850.0,51000.0,51400.0
50850.0,51000.0,51400.0,50650.0
51000.0,51400.0,50650.0,50650.0
51400.0,50650.0,50650.0,51250.0
50650.0,50650.0,51250.0,51200.0
50650.0,51250.0,51200.0,51450.0
51250.0,51200.0,51450.0,51350.0
51200.0,51450.0,51350.0,51500.0
51450.0,51350.0,51500.0,51600.0
51350.0,51500.0,51600.0,52200.0
51500.0,51600.0,52200.0,52100.0
51600.0,52200.0,52100.0,51900.0
52200.0,52100.0,51900.0,51250.0
52100.0,51900.0,51250.0,50500.0
51900.0,51250.0,50500.0,49450.0
51250.0,50500.0,49450.0,50100.0
50500.0,49450.0,50100.0,50350.0
49450.0,50100.0,50350.0,50050.0
50100.0,50350.0,50050.0,49650.0
50350.0,50050.0,49650.0,49400.0
50050.0,49650.0,49400.0,49750.0
49650.0,49400.0,49750.0,50000.0
49400.0,49750.0,50000.0,49800.0
49750.0,50000.0,49800.0,49750.0
50000.0,49800.0,49750.0,49300.0
49800.0,49750.0,49300.0,49050.0
49750.0,49300.0,49050.0,48100.0
49300.0,49050.0,48100.0,47700.0
49050.0,48100.0,47700.0,48600.0
48100.0,47700.0,48600.0,47900.0
47700.0,48600.0,47900.0,47250.0
48600.0,47900.0,47250.0,46600.0
47900.0,47250.0,46600.0,47050.0
47250.0,46600.0,47050.0,46350.0
46600.0,47050.0,46350.0,46000.0
47050.0,46350.0,46000.0,46450.0
46350.0,46000.0,46450.0,48900.0
46000.0,46450.0,48900.0,49000.0
46450.0,48900.0,49000.0,49400.0
48900.0,49000.0,49400.0,49550.0
49000.0,49400.0,49550.0,49950.0
49400.0,49550.0,49950.0,49000.0
49550.0,49950.0,49000.0,49900.0
49950.0,49000.0,49900.0,51600.0
49000.0,49900.0,51600.0,51850.0
49900.0,51600.0,51850.0,52500.0
51600.0,51850.0,52500.0,53150.0
51850.0,52500.0,53150.0,51250.0
52500.0,53150.0,51250.0,50400.0
53150.0,51250.0,50400.0,50600.0
51250.0,50400.0,50600.0,51100.0
50400.0,50600.0,51100.0,51450.0
50600.0,51100.0,51450.0,50550.0
51100.0,51450.0,50550.0,50050.0
51450.0,50550.0,50050.0,50900.0
50550.0,50050.0,50900.0,50650.0
50050.0,50900.0,50650.0,50300.0
50900.0,50650.0,50300.0,49150.0
50650.0,50300.0,49150.0,48200.0
50300.0,49150.0,48200.0,47850.0
49150.0,48200.0,47850.0,46650.0
48200.0,47850.0,46650.0,46450.0
47850.0,46650.0,46450.0,47500.0
46650.0,46450.0,47500.0,47600.0
46450.0,47500.0,47600.0,47600.0
47500.0,47600.0,47600.0,47200.0
47600.0,47600.0,47200.0,46800.0
47600.0,47200.0,46800.0,46300.0
47200.0,46800.0,46300.0,46100.0
46800.0,46300.0,46100.0,46600.0
46300.0,46100.0,46600.0,47850.0
46100.0,46600.0,47850.0,51000.0
46600.0,47850.0,51000.0,51800.0
47850.0,51000.0,51800.0,52500.0
51000.0,51800.0,52500.0,52100.0
51800.0,52500.0,52100.0,52000.0
52500.0,52100.0,52000.0,52650.0
52100.0,52000.0,52650.0,52850.0
52000.0,52650.0,52850.0,53750.0
52650.0,52850.0,53750.0,53850.0
52850.0,53750.0,53850.0,54300.0
53750.0,53850.0,54300.0,54800.0
53850.0,54300.0,54800.0,55300.0
54300.0,54800.0,55300.0,56550.0
54800.0,55300.0,56550.0,57000.0
55300.0,56550.0,57000.0,58150.0
56550.0,57000.0,58150.0,57900.0
57000.0,58150.0,57900.0,57450.0
58150.0,57900.0,57450.0,59150.0
57900.0,57450.0,59150.0,59950.0
57450.0,59150.0,59950.0,58600.0
59150.0,59950.0,58600.0,57000.0
59950.0,58600.0,57000.0,57000.0
58600.0,57000.0,57000.0,57100.0
57000.0,57000.0,57100.0,56000.0
57000.0,57100.0,56000.0,56300.0
57100.0,56000.0,56300.0,55500.0
56000.0,56300.0,55500.0,55750.0
56300.0,55500.0,55750.0,55000.0
55500.0,55750.0,55000.0,54550.0
55750.0,55000.0,54550.0,54200.0
55000.0,54550.0,54200.0,54000.0
54550.0,54200.0,54000.0,52850.0
54200.0,54000.0,52850.0,52300.0
54000.0,52850.0,52300.0,54400.0
52850.0,52300.0,54400.0,54150.0
52300.0,54400.0,54150.0,54100.0
54400.0,54150.0,54100.0,53300.0
54150.0,54100.0,53300.0,52850.0
54100.0,53300.0,52850.0,53700.0
53300.0,52850.0,53700.0,53700.0
52850.0,53700.0,53700.0,51600.0
53700.0,53700.0,51600.0,50500.0
53700.0,51600.0,50500.0,49650.0
51600.0,50500.0,49650.0,50350.0
50500.0,49650.0,50350.0,51700.0
49650.0,50350.0,51700.0,51850.0
50350.0,51700.0,51850.0,52250.0
51700.0,51850.0,52250.0,50700.0
51850.0,52250.0,50700.0,49950.0
52250.0,50700.0,49950.0,50150.0
50700.0,49950.0,50150.0,50400.0
49950.0,50150.0,50400.0,49900.0
50150.0,50400.0,49900.0,49900.0
50400.0,49900.0,49900.0,49500.0
49900.0,49900.0,49500.0,50100.0
49900.0,49500.0,50100.0,50000.0
49500.0,50100.0,50000.0,50450.0
50100.0,50000.0,50450.0,50650.0
50000.0,50450.0,50650.0,50950.0
50450.0,50650.0,50950.0,51300.0
50650.0,50950.0,51300.0,51300.0
50950.0,51300.0,51300.0,50550.0
51300.0,51300.0,50550.0,49750.0
51300.0,50550.0,49750.0,49450.0
50550.0,49750.0,49450.0,48850.0
49750.0,49450.0,48850.0,48300.0
49450.0,48850.0,48300.0,49950.0
48850.0,48300.0,49950.0,50000.0
48300.0,49950.0,50000.0,50000.0
49950.0,50000.0,50000.0,50700.0
50000.0,50000.0,50700.0,50100.0
50000.0,50700.0,50100.0,49850.0
50700.0,50100.0,49850.0,49500.0
50100.0,49850.0,49500.0,48750.0
49850.0,49500.0,48750.0,48750.0
49500.0,48750.0,48750.0,48700.0
48750.0,48750.0,48700.0,49000.0
48750.0,48700.0,49000.0,48500.0
48700.0,49000.0,48500.0,47750.0
49000.0,48500.0,47750.0,48350.0
48500.0,47750.0,48350.0,47100.0
47750.0,48350.0,47100.0,46950.0
48350.0,47100.0,46950.0,45900.0
47100.0,46950.0,45900.0,46700.0
46950.0,45900.0,46700.0,46900.0
45900.0,46700.0,46900.0,49100.0
46700.0,46900.0,49100.0,52200.0
46900.0,49100.0,52200.0,53100.0
49100.0,52200.0,53100.0,52000.0
52200.0,53100.0,52000.0,52250.0
53100.0,52000.0,52250.0,51250.0
52000.0,52250.0,51250.0,49950.0
52250.0,51250.0,49950.0,50500.0
51250.0,49950.0,50500.0,52300.0
49950.0,50500.0,52300.0,53450.0
50500.0,52300.0,53450.0,54250.0
52300.0,53450.0,54250.0,53450.0
53450.0,54250.0,53450.0,53500.0
54250.0,53450.0,53500.0,52500.0
53450.0,53500.0,52500.0,51850.0
53500.0,52500.0,51850.0,50450.0
52500.0,51850.0,50450.0,49800.0
51850.0,50450.0,49800.0,49600.0
50450.0,49800.0,49600.0,51000.0
49800.0,49600.0,51000.0,50350.0
49600.0,51000.0,50350.0,50500.0
51000.0,50350.0,50500.0,49500.0
50350.0,50500.0,49500.0,49400.0
50500.0,49500.0,49400.0,50250.0
49500.0,49400.0,50250.0,50600.0
49400.0,50250.0,50600.0,50000.0
50250.0,50600.0,50000.0,50900.0
50600.0,50000.0,50900.0,51700.0
50000.0,50900.0,51700.0,52050.0
50900.0,51700.0,52050.0,53800.0
51700.0,52050.0,53800.0,52650.0
52050.0,53800.0,52650.0,52700.0
53800.0,52650.0,52700.0,53600.0
52650.0,52700.0,53600.0,54400.0
52700.0,53600.0,54400.0,55400.0
53600.0,54400.0,55400.0,57600.0
54400.0,55400.0,57600.0,56000.0
55400.0,57600.0,56000.0,55800.0
57600.0,56000.0,55800.0,53000.0
56000.0,55800.0,53000.0,54100.0
55800.0,53000.0,54100.0,53500.0
53000.0,54100.0,53500.0,54700.0
54100.0,53500.0,54700.0,55650.0
53500.0,54700.0,55650.0,56650.0
54700.0,55650.0,56650.0,53500.0
55650.0,56650.0,53500.0,53100.0
56650.0,53500.0,53100.0,53550.0
53500.0,53100.0,53550.0,53000.0
53100.0,53550.0,53000.0,52000.0
53550.0,53000.0,52000.0,51050.0
53000.0,52000.0,51050.0,48950.0
52000.0,51050.0,48950.0,48400.0
51050.0,48950.0,48400.0,48300.0
48950.0,48400.0,48300.0,49000.0
48400.0,48300.0,49000.0,51000.0
48300.0,49000.0,51000.0,51750.0
49000.0,51000.0,51750.0,50000.0
51000.0,51750.0,50000.0,47600.0
51750.0,50000.0,47600.0,47800.0
50000.0,47600.0,47800.0,48200.0
47600.0,47800.0,48200.0,46250.0
47800.0,48200.0,46250.0,46650.0
48200.0,46250.0,46650.0,49000.0
46250.0,46650.0,49000.0,49000.0
46650.0,49000.0,49000.0,51100.0
49000.0,49000.0,51100.0,50850.0
49000.0,51100.0,50850.0,48800.0
51100.0,50850.0,48800.0,49500.0
50850.0,48800.0,49500.0,48400.0
48800.0,49500.0,48400.0,46800.0
49500.0,48400.0,46800.0,46500.0
48400.0,46800.0,46500.0,47000.0
46800.0,46500.0,47000.0,46600.0
46500.0,47000.0,46600.0,46500.0
47000.0,46600.0,46500.0,45500.0
46600.0,46500.0,45500.0,45250.0
46500.0,45500.0,45250.0,47500.0
45500.0,45250.0,47500.0,47200.0
45250.0,47500.0,47200.0,46800.0
47500.0,47200.0,46800.0,46000.0
47200.0,46800.0,46000.0,46200.0
46800.0,46000.0,46200.0,44950.0
46000.0,46200.0,44950.0,44400.0
46200.0,44950.0,44400.0,43850.0
44950.0,44400.0,43850.0,43450.0
44400.0,43850.0,43450.0,44100.0
43850.0,43450.0,44100.0,42500.0
43450.0,44100.0,42500.0,41700.0
44100.0,42500.0,41700.0,41700.0
42500.0,41700.0,41700.0,40500.0
41700.0,41700.0,40500.0,41500.0
41700.0,40500.0,41500.0,42700.0
40500.0,41500.0,42700.0,42900.0
41500.0,42700.0,42900.0,43450.0
42700.0,42900.0,43450.0,39600.0
42900.0,43450.0,39600.0,37200.0
43450.0,39600.0,37200.0,37600.0
39600.0,37200.0,37600.0,37800.0
37200.0,37600.0,37800.0,36000.0
37600.0,37800.0,36000.0,35300.0
37800.0,36000.0,35300.0,32500.0
36000.0,35300.0,32500.0,35600.0
35300.0,32500.0,35600.0,37000.0
32500.0,35600.0,37000.0,37500.0
35600.0,37000.0,37500.0,37650.0
37000.0,37500.0,37650.0,36800.0
37500.0,37650.0,36800.0,35700.0
37650.0,36800.0,35700.0,36050.0
36800.0,35700.0,36050.0,37300.0
35700.0,36050.0,37300.0,38500.0
36050.0,37300.0,38500.0,40000.0
37300.0,38500.0,40000.0,40000.0
38500.0,40000.0,40000.0,40000.0
40000.0,40000.0,40000.0,41300.0
40000.0,40000.0,41300.0,43300.0
40000.0,41300.0,43300.0,41500.0
41300.0,43300.0,41500.0,41000.0
43300.0,41500.0,41000.0,39800.0
41500.0,41000.0,39800.0,39250.0
41000.0,39800.0,39250.0,39250.0
39800.0,39250.0,39250.0,36500.0
39250.0,39250.0,36500.0,37000.0
39250.0,36500.0,37000.0,37000.0
36500.0,37000.0,37000.0,36000.0
37000.0,37000.0,36000.0,34900.0
37000.0,36000.0,34900.0,36500.0
36000.0,34900.0,36500.0,35900.0
34900.0,36500.0,35900.0,35000.0
36500.0,35900.0,35000.0,35300.0
35900.0,35000.0,35300.0,35050.0
35000.0,35300.0,35050.0,35000.0
35300.0,35050.0,35000.0,34450.0
35050.0,35000.0,34450.0,35000.0
35000.0,34450.0,35000.0,34350.0
34450.0,35000.0,34350.0,33800.0
35000.0,34350.0,33800.0,34100.0
34350.0,33800.0,34100.0,34500.0
33800.0,34100.0,34500.0,36750.0
34100.0,34500.0,36750.0,37500.0
34500.0,36750.0,37500.0,36900.0
36750.0,37500.0,36900.0,37500.0
37500.0,36900.0,37500.0,37450.0
36900.0,37500.0,37450.0,38300.0
37500.0,37450.0,38300.0,37700.0
37450.0,38300.0,37700.0,37300.0
38300.0,37700.0,37300.0,36100.0
37700.0,37300.0,36100.0,35750.0
37300.0,36100.0,35750.0,35550.0
36100.0,35750.0,35550.0,34950.0
35750.0,35550.0,34950.0,35000.0
35550.0,34950.0,35000.0,35900.0
34950.0,35000.0,35900.0,36850.0
35000.0,35900.0,36850.0,37000.0
35900.0,36850.0,37000.0,37500.0
36850.0,37000.0,37500.0,38150.0
37000.0,37500.0,38150.0,37800.0
37500.0,38150.0,37800.0,37900.0
38150.0,37800.0,37900.0,38350.0
37800.0,37900.0,38350.0,37350.0
37900.0,38350.0,37350.0,36900.0
38350.0,37350.0,36900.0,37150.0
37350.0,36900.0,37150.0,36300.0
36900.0,37150.0,36300.0,36000.0
37150.0,36300.0,36000.0,36400.0
36300.0,36000.0,36400.0,36250.0
36000.0,36400.0,36250.0,37300.0
36400.0,36250.0,37300.0,38900.0
36250.0,37300.0,38900.0,38850.0
37300.0,38900.0,38850.0,38500.0
38900.0,38850.0,38500.0,39050.0
38850.0,38500.0,39050.0,39150.0
38500.0,39050.0,39150.0,39100.0
39050.0,39150.0,39100.0,40400.0
39150.0,39100.0,40400.0,41250.0
39100.0,40400.0,41250.0,40000.0
40400.0,41250.0,40000.0,39250.0
41250.0,40000.0,39250.0,38700.0
40000.0,39250.0,38700.0,40000.0
39250.0,38700.0,40000.0,41500.0
38700.0,40000.0,41500.0,41600.0
40000.0,41500.0,41600.0,41250.0
41500.0,41600.0,41250.0,41400.0
41600.0,41250.0,41400.0,41100.0
41250.0,41400.0,41100.0,41800.0
41400.0,41100.0,41800.0,42300.0
41100.0,41800.0,42300.0,41600.0
41800.0,42300.0,41600.0,42000.0
42300.0,41600.0,42000.0,42950.0
41600.0,42000.0,42950.0,42700.0
42000.0,42950.0,42700.0,42050.0
42950.0,42700.0,42050.0,41900.0
42700.0,42050.0,41900.0,43000.0
42050.0,41900.0,43000.0,42400.0
41900.0,43000.0,42400.0,44100.0
43000.0,42400.0,44100.0,44800.0
42400.0,44100.0,44800.0,45300.0
44100.0,44800.0,45300.0,45350.0
44800.0,45300.0,45350.0,44400.0
45300.0,45350.0,44400.0,44800.0
45350.0,44400.0,44800.0,42150.0
44400.0,44800.0,42150.0,41050.0
44800.0,42150.0,41050.0,40425.0
42150.0,41050.0,40425.0,41500.0
41050.0,40425.0,41500.0,41300.0
40425.0,41500.0,41300.0,42050.0
41500.0,41300.0,42050.0,42600.0
41300.0,42050.0,42600.0,43000.0
42050.0,42600.0,43000.0,43350.0
42600.0,43000.0,43350.0,44500.0
43000.0,43350.0,44500.0,44150.0
43350.0,44500.0,44150.0,44500.0
44500.0,44150.0,44500.0,44550.0
44150.0,44500.0,44550.0,44500.0
44500.0,44550.0,44500.0,44500.0
44550.0,44500.0,44500.0,44000.0
44500.0,44500.0,44000.0,44000.0
44500.0,44000.0,44000.0,45500.0
44000.0,44000.0,45500.0,46750.0
44000.0,45500.0,46750.0,46975.0
45500.0,46750.0,46975.0,47900.0
46750.0,46975.0,47900.0,47000.0
46975.0,47900.0,47000.0,47500.0
47900.0,47000.0,47500.0,46525.0
47000.0,47500.0,46525.0,48200.0
47500.0,46525.0,48200.0,47000.0
46525.0,48200.0,47000.0,47100.0
48200.0,47000.0,47100.0,47525.0
47000.0,47100.0,47525.0,48150.0
47100.0,47525.0,48150.0,47400.0
47525.0,48150.0,47400.0,46700.0
48150.0,47400.0,46700.0,47350.0
47400.0,46700.0,47350.0,46950.0
46700.0,47350.0,46950.0,47500.0
47350.0,46950.0,47500.0,47500.0
46950.0,47500.0,47500.0,49000.0
47500.0,47500.0,49000.0,48350.0
47500.0,49000.0,48350.0,47900.0
49000.0,48350.0,47900.0,46900.0
48350.0,47900.0,46900.0,45850.0
47900.0,46900.0,45850.0,46100.0
46900.0,45850.0,46100.0,46250.0
45850.0,46100.0,46250.0,45500.0
46100.0,46250.0,45500.0,47750.0
46250.0,45500.0,47750.0,48800.0
45500.0,47750.0,48800.0,49800.0
47750.0,48800.0,49800.0,51000.0
48800.0,49800.0,51000.0,51475.0
49800.0,51000.0,51475.0,50000.0
51000.0,51475.0,50000.0,48650.0
51475.0,50000.0,48650.0,50650.0
50000.0,48650.0,50650.0,50750.0
48650.0,50650.0,50750.0,49500.0
50650.0,50750.0,49500.0,48200.0
50750.0,49500.0,48200.0,48600.0
49500.0,48200.0,48600.0,49900.0
48200.0,48600.0,49900.0,49400.0
48600.0,49900.0,49400.0,49600.0
49900.0,49400.0,49600.0,51000.0
49400.0,49600.0,51000.0,50650.0
49600.0,51000.0,50650.0,51400.0
51000.0,50650.0,51400.0,52000.0
50650.0,51400.0,52000.0,54300.0
51400.0,52000.0,54300.0,54550.0
52000.0,54300.0,54550.0,54700.0
54300.0,54550.0,54700.0,55775.0
54550.0,54700.0,55775.0,57500.0
54700.0,55775.0,57500.0,57700.0
55775.0,57500.0,57700.0,57300.0
57500.0,57700.0,57300.0,54900.0
57700.0,57300.0,54900.0,54000.0
57300.0,54900.0,54000.0,54450.0
54900.0,54000.0,54450.0,56500.0
54000.0,54450.0,56500.0,56000.0
54450.0,56500.0,56000.0,56300.0
56500.0,56000.0,56300.0,56700.0
56000.0,56300.0,56700.0,57000.0
56300.0,56700.0,57000.0,55000.0
56700.0,57000.0,55000.0,53550.0
57000.0,55000.0,53550.0,53500.0
55000.0,53550.0,53500.0,53500.0
53550.0,53500.0,53500.0,53525.0
53500.0,53500.0,53525.0,53950.0
53500.0,53525.0,53950.0,52050.0
53525.0,53950.0,52050.0,52000.0
53950.0,52050.0,52000.0,53500.0
52050.0,52000.0,53500.0,53800.0
52000.0,53500.0,53800.0,54025.0
53500.0,53800.0,54025.0,54250.0
53800.0,54025.0,54250.0,54250.0
54025.0,54250.0,54250.0,54900.0
54250.0,54250.0,54900.0,54900.0
54250.0,54900.0,54900.0,54025.0
54900.0,54900.0,54025.0,53600.0
54900.0,54025.0,53600.0,52975.0
54025.0,53600.0,52975.0,53025.0
53600.0,52975.0,53025.0,53000.0
52975.0,53025.0,53000.0,52675.0
53025.0,53000.0,52675.0,52600.0
53000.0,52675.0,52600.0,52700.0
52675.0,52600.0,52700.0,53500.0
52600.0,52700.0,53500.0,52000.0
52700.0,53500.0,52000.0,52975.0
53500.0,52000.0,52975.0,52950.0
52000.0,52975.0,52950.0,53500.0
52975.0,52950.0,53500.0,53100.0
52950.0,53500.0,53100.0,52750.0
53500.0,53100.0,52750.0,52550.0
53100.0,52750.0,52550.0,53275.0
52750.0,52550.0,53275.0,53400.0
52550.0,53275.0,53400.0,53225.0
53275.0,53400.0,53225.0,53225.0
53400.0,53225.0,53225.0,53800.0
53225.0,53225.0,53800.0,52475.0
53225.0,53800.0,52475.0,52750.0
53800.0,52475.0,52750.0,53050.0
52475.0,52750.0,53050.0,53700.0
52750.0,53050.0,53700.0,53550.0
53050.0,53700.0,53550.0,53950.0
53700.0,53550.0,53950.0,54000.0
53550.0,53950.0,54000.0,54000.0
53950.0,54000.0,54000.0,53500.0
54000.0,54000.0,53500.0,53150.0
54000.0,53500.0,53150.0,54200.0
53500.0,53150.0,54200.0,54400.0
53150.0,54200.0,54400.0,54600.0
54200.0,54400.0,54600.0,54300.0
54400.0,54600.0,54300.0,53300.0
54600.0,54300.0,53300.0,52950.0
54300.0,53300.0,52950.0,53975.0
53300.0,52950.0,53975.0,54400.0
52950.0,53975.0,54400.0,55050.0
53975.0,54400.0,55050.0,55000.0
54400.0,55050.0,55000.0,54400.0
55050.0,55000.0,54400.0,54500.0
55000.0,54400.0,54500.0,54500.0
54400.0,54500.0,54500.0,55000.0
54500.0,54500.0,55000.0,55600.0
54500.0,55000.0,55600.0,55500.0
55000.0,55600.0,55500.0,55025.0
55600.0,55500.0,55025.0,53700.0
55500.0,55025.0,53700.0,54800.0
55025.0,53700.0,54800.0,54600.0
53700.0,54800.0,54600.0,54000.0
54800.0,54600.0,54000.0,55025.0
54600.0,54000.0,55025.0,55500.0
54000.0,55025.0,55500.0,55000.0
55025.0,55500.0,55000.0,55075.0
55500.0,55000.0,55075.0,55000.0
55000.0,55075.0,55000.0,55300.0
55075.0,55000.0,55300.0,54150.0
55000.0,55300.0,54150.0,54000.0
55300.0,54150.0,54000.0,55000.0
54150.0,54000.0,55000.0,55000.0
54000.0,55000.0,55000.0,56000.0
55000.0,55000.0,56000.0,56550.0
55000.0,56000.0,56550.0,56750.0
56000.0,56550.0,56750.0,56550.0
56550.0,56750.0,56550.0,55500.0
56750.0,56550.0,55500.0,56500.0
56550.0,55500.0,56500.0,55700.0
55500.0,56500.0,55700.0,55800.0
56500.0,55700.0,55800.0,56550.0
55700.0,55800.0,56550.0,56950.0
55800.0,56550.0,56950.0,56600.0
56550.0,56950.0,56600.0,56675.0
56950.0,56600.0,56675.0,56200.0
56600.0,56675.0,56200.0,55900.0
56675.0,56200.0,55900.0,56500.0
56200.0,55900.0,56500.0,55525.0
55900.0,56500.0,55525.0,56500.0
56500.0,55525.0,56500.0,56500.0
55525.0,56500.0,56500.0,55800.0
56500.0,56500.0,55800.0,56600.0
56500.0,55800.0,56600.0,56600.0
55800.0,56600.0,56600.0,56800.0
56600.0,56600.0,56800.0,58325.0
56600.0,56800.0,58325.0,57950.0
56800.0,58325.0,57950.0,60500.0
58325.0,57950.0,60500.0,59275.0
57950.0,60500.0,59275.0,57475.0
60500.0,59275.0,57475.0,57225.0
59275.0,57475.0,57225.0,56225.0
57475.0,57225.0,56225.0,56150.0
57225.0,56225.0,56150.0,56300.0
56225.0,56150.0,56300.0,56225.0
56150.0,56300.0,56225.0,56925.0
56300.0,56225.0,56925.0,56350.0
56225.0,56925.0,56350.0,57750.0
56925.0,56350.0,57750.0,57950.0
56350.0,57750.0,57950.0,60700.0
57750.0,57950.0,60700.0,61700.0
57950.0,60700.0,61700.0,61300.0
60700.0,61700.0,61300.0,61300.0
61700.0,61300.0,61300.0,60800.0
61300.0,61300.0,60800.0,60250.0
61300.0,60800.0,60250.0,60275.0
60800.0,60250.0,60275.0,60300.0
60250.0,60275.0,60300.0,60025.0
60275.0,60300.0,60025.0,60025.0
60300.0,60025.0,60025.0,62425.0
60025.0,60025.0,62425.0,63700.0
60025.0,62425.0,63700.0,62650.0
62425.0,63700.0,62650.0,61500.0
63700.0,62650.0,61500.0,60050.0
62650.0,61500.0,60050.0,60000.0
61500.0,60050.0,60000.0,60975.0
60050.0,60000.0,60975.0,60600.0
60000.0,60975.0,60600.0,61175.0
60975.0,60600.0,61175.0,61400.0
60600.0,61175.0,61400.0,61500.0
61175.0,61400.0,61500.0,60625.0
61400.0,61500.0,60625.0,60300.0
61500.0,60625.0,60300.0,59975.0
60625.0,60300.0,59975.0,59600.0
60300.0,59975.0,59600.0,59750.0
59975.0,59600.0,59750.0,59025.0
59600.0,59750.0,59025.0,59675.0
59750.0,59025.0,59675.0,59700.0
59025.0,59675.0,59700.0,58900.0
59675.0,59700.0,58900.0,59150.0
59700.0,58900.0,59150.0,58300.0
58900.0,59150.0,58300.0,59400.0
59150.0,58300.0,59400.0,60925.0
58300.0,59400.0,60925.0,59450.0
59400.0,60925.0,59450.0,59475.0
60925.0,59450.0,59475.0,59900.0
59450.0,59475.0,59900.0,59900.0
59475.0,59900.0,59900.0,59800.0
59900.0,59900.0,59800.0,60700.0
59900.0,59800.0,60700.0,61000.0
59800.0,60700.0,61000.0,64000.0
60700.0,61000.0,64000.0,62975.0
61000.0,64000.0,62975.0,63700.0
64000.0,62975.0,63700.0,62500.0
62975.0,63700.0,62500.0,60000.0
63700.0,62500.0,60000.0,60700.0
62500.0,60000.0,60700.0,60000.0
60000.0,60700.0,60000.0,59925.0
60700.0,60000.0,59925.0,60000.0
60000.0,59925.0,60000.0,59700.0
59925.0,60000.0,59700.0,59900.0
60000.0,59700.0,59900.0,56000.0
59700.0,59900.0,56000.0,54000.0
59900.0,56000.0,54000.0,57000.0
56000.0,54000.0,57000.0,58000.0
54000.0,57000.0,58000.0,57500.0
57000.0,58000.0,57500.0,57100.0
58000.0,57500.0,57100.0,57175.0
57500.0,57100.0,57175.0,57500.0
57100.0,57175.0,57500.0,57325.0
57175.0,57500.0,57325.0,56825.0
57500.0,57325.0,56825.0,56000.0
57325.0,56825.0,56000.0,55500.0
56825.0,56000.0,55500.0,56400.0
56000.0,55500.0,56400.0,58500.0
55500.0,56400.0,58500.0,56900.0
56400.0,58500.0,56900.0,55925.0
58500.0,56900.0,55925.0,55350.0
56900.0,55925.0,55350.0,55550.0
55925.0,55350.0,55550.0,55700.0
55350.0,55550.0,55700.0,55000.0
55550.0,55700.0,55000.0,55500.0
55700.0,55000.0,55500.0,55600.0
55000.0,55500.0,55600.0,55100.0
55500.0,55600.0,55100.0,54200.0
55600.0,55100.0,54200.0,54250.0
55100.0,54200.0,54250.0,54200.0
54200.0,54250.0,54200.0,54000.0
54250.0,54200.0,54000.0,53100.0
54200.0,54000.0,53100.0,55200.0
54000.0,53100.0,55200.0,55000.0
53100.0,55200.0,55000.0,54275.0
55200.0,55000.0,54275.0,54825.0
55000.0,54275.0,54825.0,54200.0
54275.0,54825.0,54200.0,53800.0
54825.0,54200.0,53800.0,53800.0
54200.0,53800.0,53800.0,53500.0
53800.0,53800.0,53500.0,54200.0
53800.0,53500.0,54200.0,52900.0
53500.0,54200.0,52900.0,52800.0
54200.0,52900.0,52800.0,52000.0
52900.0,52800.0,52000.0,52000.0
52800.0,52000.0,52000.0,52300.0
52000.0,52000.0,52300.0,52400.0
52000.0,52300.0,52400.0,52225.0
52300.0,52400.0,52225.0,50500.0
52400.0,52225.0,50500.0,49000.0
52225.0,50500.0,49000.0,48100.0
50500.0,49000.0,48100.0,49750.0
49000.0,48100.0,49750.0,50000.0
48100.0,49750.0,50000.0,51500.0
49750.0,50000.0,51500.0,51475.0
50000.0,51500.0,51475.0,52250.0
51500.0,51475.0,52250.0,52000.0
51475.0,52250.0,52000.0,52300.0
52250.0,52000.0,52300.0,53850.0
52000.0,52300.0,53850.0,54600.0
52300.0,53850.0,54600.0,52100.0
53850.0,54600.0,52100.0,51800.0
54600.0,52100.0,51800.0,50700.0
52100.0,51800.0,50700.0,49875.0
51800.0,50700.0,49875.0,49225.0
50700.0,49875.0,49225.0,50500.0
49875.0,49225.0,50500.0,52400.0
49225.0,50500.0,52400.0,52800.0
50500.0,52400.0,52800.0,53500.0
52400.0,52800.0,53500.0,53800.0
52800.0,53500.0,53800.0,54500.0
53500.0,53800.0,54500.0,51750.0
53800.0,54500.0,51750.0,53375.0
54500.0,51750.0,53375.0,51850.0
51750.0,53375.0,51850.0,50450.0
53375.0,51850.0,50450.0,49000.0
51850.0,50450.0,49000.0,48500.0
50450.0,49000.0,48500.0,48050.0
49000.0,48500.0,48050.0,46500.0
48500.0,48050.0,46500.0,46900.0
48050.0,46500.0,46900.0,46200.0
46500.0,46900.0,46200.0,47150.0
46900.0,46200.0,47150.0,47200.0
46200.0,47150.0,47200.0,46500.0
47150.0,47200.0,46500.0,45200.0
47200.0,46500.0,45200.0,46000.0
